Make,Model,Model Year,Mileage,ADS Equipped?,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Highest Injury Severity Alleged,Property Damage?,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),Weather
Jaguar,I-Pace,2024.0,5655.0,Yes,MAY-2024,23:09,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,16.0,Cloudy
Jaguar,I-Pace,2021.0,142222.0,Yes,MAY-2024,10:41,Tempe,AZ ,Street,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,81873.0,Yes,MAY-2024,11:18,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,1.0,Clear
Jaguar,I-Pace,2024.0,8640.0,Yes,MAY-2024,14:49,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Cloudy
Jaguar,I-Pace,2021.0,71470.0,Yes,MAY-2024,21:13,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,3.0,Clear
Jaguar,I-Pace,2021.0,93214.0,Yes,MAY-2024,08:33,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,7.0,Clear
Jaguar,I-Pace,2024.0,6858.0,Yes,MAY-2024,21:11,Los Angeles,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,0.0,Cloudy
Jaguar,I-Pace,2024.0,164.0,Yes,MAY-2024,11:45,San Francisco,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,10.0,Cloudy
Jaguar,I-Pace,2024.0,164.0,Yes,MAY-2024,21:11,Los Angeles,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,0.0,Cloudy
Jaguar,I-Pace,2021.0,90575.0,Yes,MAY-2024,13:09,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2021.0,129471.0,Yes,MAY-2024,11:02,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,Moderate,Yes,Proceeding Straight,No,Yes,Yes,19.0,Clear
Jaguar,I-Pace,2021.0,115012.0,Yes,MAY-2024,21:04,Tempe,AZ ,Street,Dry,No Unusual Conditions,40.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,9992.0,Yes,MAY-2024,00:23,Los Angeles,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Parked,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,277.0,Yes,MAY-2024,23:16,San Francisco,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Not Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,61.0,Clear
Jaguar,I-Pace,2024.0,10931.0,Yes,MAY-2024,08:25,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,3.0,Clear
Jaguar,I-Pace,2021.0,2971.0,Yes,MAY-2024,22:36,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2024.0,2215.0,Yes,MAY-2024,18:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Nissan,Leaf,2023.0,20829.0,Yes,JUN-2024,10:33,San Jose,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,Yes,0.0,Clear
Peterbilt,579,2024.0,54941.0,Yes,JUN-2024,13:19,SPRING,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,55.0,Cloudy
Toyota,Prius,2022.0,13193.0,Yes,MAY-2024,12:04,Houston,TX ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,1.0,Clear
Peterbilt,579,2024.0,54941.0,Yes,JUN-2024,13:19,SPRING,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,55.0,Cloudy
Peterbilt,579,2024.0,34065.0,Yes,MAY-2024,03:09,RICE,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,65.0,Cloudy
Lincoln,MKZ,2019.0,63792.0,Yes,MAY-2024,15:25,Fremont,CA ,Street,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,30.0,Clear
Jaguar,I-Pace,2021.0,88586.0,Yes,JUN-2024,18:00,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,88635.0,Yes,JUN-2024,12:41,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Cloudy
Jaguar,I-Pace,2021.0,72368.0,Yes,MAY-2024,15:34,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,2.0,Clear
Toyota,Sienna,2022.0,11254.0,Yes,MAY-2024,17:05,Miami,FL ,Street,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,Yes,0.0,Clear
Cruise,AV,2023.0,6808.0,Yes,JUN-2024,04:55,Phoenix,AZ ,Street,Dry,No Unusual Conditions,35.0,Dawn / Dusk,Clear, , , , , ,Moderate,Yes,"Other, see Narrative",No,Yes,Yes,0.0,Clear
Cruise,AV,2023.0,6808.0,Yes,JUN-2024,04:55,Phoenix,AZ ,Street,Dry,No Unusual Conditions,35.0,Dawn / Dusk,Clear, , , , , ,Moderate,Yes,"Other, see Narrative",No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,748.0,Yes,JUN-2024,01:21,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2024.0,12239.0,Yes,JUN-2024,12:58,Scottsdale,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,"No, see Narrative",22.0,Clear
Jaguar,I-Pace,2021.0,83878.0,Yes,JUN-2024,18:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Zoox,sedan,2023.0,8136.0,Yes,MAY-2024,16:02,Foster City,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,13.0,Clear
Jaguar,I-Pace,2024.0,10820.0,Yes,MAY-2024,14:13,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,10.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,2.0,Clear
KIA,SPORTAGE,2023.0,6412.0,Yes,APR-2024,02:50,ST. CLAIR TOWNSHIP,MI ,Street,Dry,Unknown,55.0,Dark - Not Lighted,Clear, , , , , ,Moderate,Unknown,Proceeding Straight,Yes,Yes,Yes,55.0,Clear
Jaguar,I-Pace,2021.0,85104.0,Yes,MAY-2024,22:37,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,Yes,3.0,Clear
KIA,SPORTAGE,2023.0,6412.0,Yes,APR-2024,02:50,ST. CLAIR TOWNSHIP,MI ,Street,Dry,Unknown,55.0,Dark - Not Lighted,Clear, , , , , ,Moderate,Unknown,Proceeding Straight,Yes,Yes,Yes,55.0,Clear
Jaguar,I-Pace,2024.0,10820.0,Yes,MAY-2024,14:13,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,10.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,2.0,Clear
Jaguar,I-Pace,2024.0,14933.0,Yes,MAY-2024,11:47,Phoenix,AZ ,Street,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Parking Maneuver,No,Yes,No Passengers in Vehicle,8.0,Clear
Jaguar,I-Pace,2021.0,75016.0,Yes,MAY-2024,03:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,122747.0,Yes,MAY-2024,00:58,Los Angeles,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Not Lighted, , ,Cloudy, , , ,Serious,Yes,Proceeding Straight,No,Yes,Yes,34.0,Cloudy
Toyota,Prius,2022.0,13160.0,Yes,MAY-2024,15:45,Palo Alto,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Backing,No,No,Yes,2.0,Clear
Jaguar,I-Pace,2024.0,3344.0,Yes,MAR-2024,07:18,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,Minor,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,22.0,Cloudy
Jaguar,I-Pace,2021.0,131785.0,Yes,MAY-2024,12:47,Scottsdale,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,11224.0,Yes,MAY-2024,16:12,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,95182.0,Yes,MAY-2024,21:34,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,40.0,Dark - Lighted,Clear, , , , , ,Minor,Yes,Making Right Turn,No,Yes,Yes,2.0,Clear
Jaguar,I-Pace,2021.0,129471.0,Yes,MAY-2024,11:02,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,19.0,Clear
Jaguar,I-Pace,2021.0,113072.0,Yes,APR-2024,10:14,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,Yes,3.0,Clear
Jaguar,I-Pace,2021.0,131785.0,Yes,MAY-2024,12:47,Scottsdale,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,80954.0,Yes,APR-2024,23:07,Santa Monica,CA ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,No Passengers in Vehicle,4.0,Clear
Jaguar,I-Pace,2024.0,6169.0,Yes,APR-2024,13:59,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2024.0,5980.0,Yes,APR-2024,18:01,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,1.0,Clear
Jaguar,I-Pace,2021.0,113072.0,Yes,APR-2024,10:14,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,Yes,3.0,Clear
Jaguar,I-Pace,2024.0,8087.0,Yes,APR-2024,19:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,68796.0,Yes,APR-2024,20:35,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,88123.0,Yes,APR-2024,12:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,29249.0,Yes,APR-2024,14:11,San Francisco,CA ,Street,Dry,No Unusual Conditions,15.0,Daylight, , ,Cloudy, , , ,Minor,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2021.0,130737.0,Yes,APR-2024,15:05,Chandler,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,6164.0,Yes,APR-2024,06:49,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,"No, see Narrative",0.0,Clear
Jaguar,I-Pace,2021.0,88123.0,Yes,MAY-2024,12:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,905.0,Yes,MAY-2024,06:42,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Toyota,Sienna,2022.0,8838.0,Yes,APR-2024,11:35,Miami,FL ,Intersection,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Proceeding Straight,No,No,Yes,5.0,Clear
Peterbilt,579,2024.0,31782.0,Yes,APR-2024,10:56,Conroe,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,62.0,Cloudy
Volkswagen,ID.Buzz,2023.0,2679.0,Yes,APR-2024,10:20,Austin,TX ,Street,Wet,No Unusual Conditions,35.0,Daylight, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Rain
Jaguar,I-Pace,2021.0,122747.0,Yes,MAY-2024,00:58,Los Angeles,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Not Lighted, , ,Cloudy, , , ,Unknown,Yes,Proceeding Straight,No,Yes,Yes,34.0,Cloudy
Peterbilt,Peterbilt 579,2024.0,31782.0,Yes,APR-2024,10:56,Conroe,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,62.0,Cloudy
Jaguar,I-Pace,2021.0,122747.0,Yes,MAY-2024,00:58,Los Angeles,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Not Lighted, , ,Cloudy, , , ,Unknown,Yes,Proceeding Straight,No,Yes,Yes,34.0,Cloudy
Toyota,Highlander,2017.0,57577.0,Yes,APR-2024,13:49,Las Vegas,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,1.0,Clear
Jaguar,I-Pace,2021.0,74147.0,Yes,MAY-2024,09:06,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2024.0,11224.0,Yes,MAY-2024,16:12,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Toyota,Highlander,2019.0,14560.0,Yes,APR-2024,12:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,No,Yes,7.0,Clear
Jaguar,I-Pace,2021.0,134602.0,Yes,MAY-2024,14:56,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,Yes,No Passengers in Vehicle,3.0,Clear
Jaguar,I-Pace,2024.0,8535.0,Yes,MAY-2024,19:44,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,Yes,Yes,10.0,Clear
Toyota,Highlander,2019.0,59843.0,Yes,APR-2024,16:54,Spring Valley,NV ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,Minor,Yes,Making Right Turn,No,No,Yes,2.0,Clear
Jaguar,I-Pace,2021.0,22980.0,Yes,JAN-2023,17:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,34.0,Clear
Jaguar,I-Pace,2021.0,56344.0,Yes,JAN-2024,12:04,Los Angeles,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,"No, see Narrative",0.0,Clear
Jaguar,I-Pace,2021.0,118480.0,Yes,FEB-2024,06:43,Tempe,AZ ,Street,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Minor,No,Stopped,No,Yes,Yes,0.0,Clear
Toyota,Highlander,2019.0,14560.0,Yes,APR-2024,12:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,No,Yes,7.0,Clear
Toyota,Highlander,2019.0,59843.0,Yes,APR-2024,16:54,Spring Valley,NV ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,Minor,Yes,Making Right Turn,No,No,Yes,2.0,Clear
Jaguar,I-Pace,2021.0,63723.0,Yes,APR-2024,01:43,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,7.0,Clear
Jaguar,I-Pace,2021.0,114928.0,Yes,APR-2024,15:35,San Francisco,CA ,Street,Dry,No Unusual Conditions,35.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,27.0,Cloudy
Jaguar,I-Pace,2024.0,676.0,Yes,MAR-2024,10:03,Austin,TX ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2024.0,549.0,Yes,MAR-2024,15:12,San Francisco,CA ,Street,Wet,No Unusual Conditions,30.0,Daylight, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,13.0,Rain
Jaguar,I-Pace,2021.0,91787.0,Yes,MAR-2024,07:30,Los Angeles,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,2.0,Clear
Jaguar,I-Pace,2024.0,549.0,Yes,MAR-2024,15:12,San Francisco,CA ,Street,Wet,No Unusual Conditions,30.0,Daylight, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,13.0,Rain
Jaguar,I-Pace,2021.0,80319.0,Yes,MAR-2024,21:16,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,111866.0,Yes,MAR-2024,12:06,Los Angeles,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2024.0,676.0,Yes,MAR-2024,10:03,Austin,TX ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,38500.0,Yes,MAR-2024,14:42,Los Angeles,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,25288.0,Yes,MAR-2024,18:01,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,2.0,Clear
Jaguar,I-Pace,2021.0,101912.0,Yes,MAR-2024,21:49,Tempe,AZ ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Lane / Road Departure,No,No,Yes,19.0,Clear
Jaguar,I-Pace,2021.0,1150344.0,Yes,MAR-2024,19:45,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,1119636.0,Yes,MAR-2024,20:58,Mesa,AZ ,Intersection,Dry,No Unusual Conditions,40.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Lane / Road Departure,No,No,"No, see Narrative",19.0,Clear
Jaguar,I-Pace,2024.0,3714.0,Yes,MAR-2024,16:52,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2024.0,3382.0,Yes,MAR-2024,00:40,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Cloudy
Jaguar,I-Pace,2021.0,91787.0,Yes,MAR-2024,07:30,Los Angeles,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,2.0,Clear
Jaguar,I-Pace,2024.0,10257.0,Yes,MAR-2024,21:42,Chandler,AZ ,Street,Dry,Work Zone,45.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,12.0,Clear
Jaguar,I-Pace,2021.0,114335.0,Yes,MAR-2024,15:32,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight, , ,Cloudy, , , ,Minor,Yes,Proceeding Straight,No,No,Yes,8.0,Cloudy
Jaguar,I-Pace,2021.0,112982.0,Yes,MAR-2024,02:08,Tempe,AZ ,Street,Wet,No Unusual Conditions,35.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Rain
Jaguar,I-Pace,2024.0,3222.0,Yes,MAR-2024,20:00,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,10.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Rain
Jaguar,I-Pace,2024.0,9139.0,Yes,MAR-2024,13:13,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,2.0,Clear
Jaguar,I-Pace,2021.0,119359.0,Yes,MAR-2024,23:15,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Peterbilt,579,2023.0,105033.0,Yes,MAR-2024,13:52,Barstow,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,64.0,Clear
Toyota,Prius,2022.0,12581.0,Yes,MAR-2024,20:20,Mountain View,CA ,Street,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,No,Making Left Turn,No,No,Yes,10.0,Clear
Toyota,Highlander,2017.0,22173.0,Yes,MAR-2024,14:45,Paradise,NV ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,3.0,Clear
Toyota,Highlander,2019.0,66817.0,Yes,MAR-2024,9:44,Las Vegas,NV ,Street,Wet,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,No,Yes,3.0,Clear
Jaguar,I-Pace,2024.0,21238.0,Yes,APR-2024,06:59,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Cloudy
Jaguar,I-Pace,2021.0,142185.0,Yes,MAR-2024,15:07,Scottsdale,AZ ,Street,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,11.0,Clear
Jaguar,I-Pace,2021.0,30030.0,Yes,MAR-2024,01:33,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Rain
Jaguar,I-Pace,2021.0,118140.0,Yes,MAR-2024,16:25,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,Yes,25.0,Clear
